id_evento,fecha_hora,producto,stock,sucursal,categoria,unidad,costo_unitario
I-D2E0947B23,2026-09-11 18:45:16,Cheesecake de frutos rojos,177,Norte,Pasteles,pza,170.0
I-6DC3D9365F,2026-09-11 18:45:17,Eclair de cafe,277,Sur,Petit fours,pza,16.0
I-A03BDD5B39,2026-09-11 18:45:17,Croissant de almendra,113,Sur,Viennoiserie,pza,18.0
I-156B12C63C,2026-09-11 18:45:18,Galleta de mantequilla,215,Norte,Reposteria,pza,6.0
I-556746579C,2026-09-11 18:45:18,Brownie nogada,141,Centro,Reposteria,pza,20.0
I-E85F5459B7,2026-09-11 18:45:19,Galleta de mantequilla,187,Plaza Obelie,Reposteria,pza,6.0
I-D8D7A22FAF,2026-09-11 18:45:20,Tarta de frutas,166,Sur,Pasteles,pza,155.0
I-7BC99D17D7,2026-09-11 18:45:20,Galleta de mantequilla,210,Norte,Reposteria,pza,6.0
I-CDA19310B0,2026-09-11 18:45:21,Tarta de frutas,273,Norte,Pasteles,pza,155.0
I-4DDB3850BA,2026-09-11 18:45:21,Tarta de frutas,307,Plaza Obelie,Pasteles,pza,155.0
I-F3A1CD6F76,2026-09-11 18:45:22,Cheesecake de frutos rojos,195,Plaza Obelie,Pasteles,pza,170.0
I-AB4CC47214,2026-09-11 18:45:22,Rol de canela,222,Centro,Viennoiserie,pza,15.0
I-254817CF21,2026-09-11 18:45:23,Baguette tradicional,288,Norte,Panaderia,pza,9.0
I-82A31BDA64,2026-09-11 18:45:24,Tarta de frutas,162,Sur,Pasteles,pza,155.0
I-D0DAD32AC0,2026-09-11 18:45:24,Brownie nogada,173,Norte,Reposteria,pza,20.0
I-598E2F13E6,2026-09-11 18:45:25,Eclair de cafe,281,Centro,Petit fours,pza,16.0
I-D09B4A8730,2026-09-11 18:45:26,Croissant de almendra,300,Centro,Viennoiserie,pza,18.0
I-0274BE01ED,2026-09-11 18:45:26,Baguette tradicional,285,Norte,Panaderia,pza,9.0
I-4BB4B7466D,2026-09-11 18:45:27,Croissant de almendra,157,Norte,Viennoiserie,pza,18.0
I-1ACEB33F4E,2026-09-11 18:45:27,Baguette tradicional,188,Centro,Panaderia,pza,9.0
I-D23F3E0A17,2026-09-11 18:45:28,Pastel de chocolate,249,Centro,Pasteles,pza,150.0
I-FD831E4913,2026-09-11 18:45:28,Cheesecake de frutos rojos,178,Norte,Pasteles,pza,170.0
I-F97C79C042,2026-09-11 18:45:29,Pastel de chocolate,256,Plaza Obelie,Pasteles,pza,150.0
I-7DED6FD4AD,2026-09-11 18:45:30,Tarta de frutas,280,Norte,Pasteles,pza,155.0
I-D791EC07CF,2026-09-11 18:45:30,Pastel de chocolate,72,Norte,Pasteles,pza,150.0
I-1BC7796D86,2026-09-11 18:45:31,Tarta de frutas,318,Plaza Obelie,Pasteles,pza,155.0
I-B040AE6D34,2026-09-11 18:45:31,Tarta de frutas,103,Centro,Pasteles,pza,155.0
I-2C47177836,2026-09-11 18:45:32,Baguette tradicional,192,Plaza Obelie,Panaderia,pza,9.0
I-ADF8EA22D8,2026-09-11 18:45:32,Galleta de mantequilla,202,Norte,Reposteria,pza,6.0
I-1C5498275B,2026-09-11 18:45:33,Baguette tradicional,203,Plaza Obelie,Panaderia,pza,9.0
I-FE179AED9D,2026-09-11 18:45:33,Eclair de cafe,250,Norte,Petit fours,pza,16.0
I-BE75387718,2026-09-11 18:45:34,Eclair de cafe,279,Centro,Petit fours,pza,16.0
I-A65AFE7A2B,2026-09-11 18:45:34,Galleta de mantequilla,244,Centro,Reposteria,pza,6.0
I-C679BEABD9,2026-09-11 18:45:35,Brownie nogada,205,Sur,Reposteria,pza,20.0
I-45DFB449B3,2026-09-11 18:45:35,Macaron mixto,267,Sur,Petit fours,pza,10.0
I-433E1AB2C9,2026-09-11 18:45:36,Tarta de frutas,313,Plaza Obelie,Pasteles,pza,155.0
I-FE34FD79C5,2026-09-11 18:45:36,Brownie nogada,174,Norte,Reposteria,pza,20.0
I-F891A8D156,2026-09-11 18:45:37,Baguette tradicional,181,Centro,Panaderia,pza,9.0
I-A696AFF7AB,2026-09-11 18:45:38,Cheesecake de frutos rojos,198,Plaza Obelie,Pasteles,pza,170.0
I-1FCB5D23D5,2026-09-11 18:45:38,Baguette tradicional,214,Plaza Obelie,Panaderia,pza,9.0
I-7B2CB73AF9,2026-09-11 18:45:39,Eclair de cafe,280,Sur,Petit fours,pza,16.0
I-A92DAA0317,2026-09-11 18:45:39,Tarta de frutas,113,Centro,Pasteles,pza,155.0
I-33BA50AEFD,2026-09-11 18:45:40,Eclair de cafe,285,Centro,Petit fours,pza,16.0
I-B008E64A8E,2026-09-11 18:45:41,Macaron mixto,227,Plaza Obelie,Petit fours,pza,10.0
I-AA973E2461,2026-09-11 18:45:41,Baguette tradicional,218,Plaza Obelie,Panaderia,pza,9.0
I-69C06111D5,2026-09-11 18:45:42,Baguette tradicional,163,Sur,Panaderia,pza,9.0
I-2E56D28E26,2026-09-11 18:45:42,Tarta de frutas,309,Plaza Obelie,Pasteles,pza,155.0
I-E8322A1CB1,2026-09-11 18:45:43,Eclair de cafe,258,Norte,Petit fours,pza,16.0
I-A1C3FEDFFE,2026-09-11 18:45:44,Brownie nogada,169,Norte,Reposteria,pza,20.0
I-37869B520C,2026-09-11 18:45:44,Pastel de chocolate,75,Norte,Pasteles,pza,150.0
I-ADEDFFCAA0,2026-09-11 18:45:45,Brownie nogada,137,Centro,Reposteria,pza,20.0
I-3F5AA0DCFB,2026-09-11 18:45:46,Pastel de chocolate,205,Sur,Pasteles,pza,150.0
I-B89785C931,2026-09-11 18:45:46,Baguette tradicional,218,Plaza Obelie,Panaderia,pza,9.0
I-850B7298E3,2026-09-11 18:45:47,Galleta de mantequilla,202,Norte,Reposteria,pza,6.0
I-48A89048FC,2026-09-11 18:45:48,Eclair de cafe,258,Norte,Petit fours,pza,16.0
I-D326D9E43F,2026-09-11 18:45:48,Brownie nogada,166,Norte,Reposteria,pza,20.0
I-8F6FF42EC3,2026-09-11 18:45:49,Baguette tradicional,225,Plaza Obelie,Panaderia,pza,9.0
I-4E6B566995,2026-09-11 18:45:50,Galleta de mantequilla,249,Centro,Reposteria,pza,6.0
I-31087345D4,2026-09-11 18:45:50,Rol de canela,255,Sur,Viennoiserie,pza,15.0
I-A0B1CBCF79,2026-09-11 18:45:51,Rol de canela,260,Sur,Viennoiserie,pza,15.0
I-69A9EB026C,2026-09-11 18:45:52,Cheesecake de frutos rojos,198,Plaza Obelie,Pasteles,pza,170.0
I-D7F5E4743E,2026-09-11 18:45:53,Tarta de frutas,170,Sur,Pasteles,pza,155.0
I-F45406502C,2026-09-11 18:45:53,Macaron mixto,203,Centro,Petit fours,pza,10.0
I-80013C0304,2026-09-11 18:45:54,Baguette tradicional,284,Norte,Panaderia,pza,9.0
I-0020E77E53,2026-09-11 18:45:54,Galleta de mantequilla,208,Norte,Reposteria,pza,6.0
I-0B3DA44986,2026-09-11 18:45:55,Brownie nogada,215,Sur,Reposteria,pza,20.0
I-95146AEF82,2026-09-11 18:45:55,Croissant de almendra,155,Norte,Viennoiserie,pza,18.0
I-401F7BC060,2026-09-11 18:45:56,Eclair de cafe,290,Centro,Petit fours,pza,16.0
I-87A3D9D1F0,2026-09-11 18:45:56,Macaron mixto,263,Sur,Petit fours,pza,10.0
I-D79EF72321,2026-09-11 18:45:57,Brownie nogada,176,Norte,Reposteria,pza,20.0
I-4463CF3A70,2026-09-11 18:45:57,Croissant de almendra,109,Sur,Viennoiserie,pza,18.0
I-984E69E46F,2026-09-11 18:45:58,Pastel de chocolate,68,Norte,Pasteles,pza,150.0
I-266B56BD5F,2026-09-11 18:45:58,Tarta de frutas,320,Plaza Obelie,Pasteles,pza,155.0
I-A700534B08,2026-09-11 18:45:59,Macaron mixto,247,Norte,Petit fours,pza,10.0
I-3FA43C13B7,2026-09-11 18:45:59,Baguette tradicional,170,Sur,Panaderia,pza,9.0
I-50EC63D2B7,2026-09-11 18:46:00,Croissant de almendra,155,Norte,Viennoiserie,pza,18.0
I-6433159CDD,2026-09-11 18:46:01,Croissant de almendra,266,Plaza Obelie,Viennoiserie,pza,18.0
I-73CAA7AEA1,2026-09-11 18:46:01,Cheesecake de frutos rojos,271,Sur,Pasteles,pza,170.0
I-C97C5A6C84,2026-09-11 18:46:02,Croissant de almendra,160,Norte,Viennoiserie,pza,18.0
I-497F2142F6,2026-09-11 18:46:02,Cheesecake de frutos rojos,195,Plaza Obelie,Pasteles,pza,170.0
I-CE882D0A4B,2026-09-11 18:46:03,Rol de canela,148,Norte,Viennoiserie,pza,15.0
I-90E8E9B81C,2026-09-11 18:46:03,Brownie nogada,185,Norte,Reposteria,pza,20.0
I-2FE55F53D9,2026-09-11 18:46:04,Galleta de mantequilla,246,Centro,Reposteria,pza,6.0
I-BD4A9D3FEF,2026-09-11 18:46:05,Rol de canela,234,Centro,Viennoiserie,pza,15.0
I-547CEDE68D,2026-09-11 18:46:05,Cheesecake de frutos rojos,267,Sur,Pasteles,pza,170.0
I-1130FD7C9D,2026-09-11 18:46:06,Rol de canela,233,Centro,Viennoiserie,pza,15.0
I-D06A0E629A,2026-09-11 18:46:06,Rol de canela,159,Norte,Viennoiserie,pza,15.0
I-8640AF3049,2026-09-11 18:46:07,Baguette tradicional,182,Centro,Panaderia,pza,9.0
I-E0939FBD7C,2026-09-11 18:46:07,Rol de canela,163,Norte,Viennoiserie,pza,15.0
I-6ACA10EBD9,2026-09-11 18:46:08,Croissant de almendra,311,Centro,Viennoiserie,pza,18.0
I-1107A8FE21,2026-09-11 18:46:09,Tarta de frutas,173,Sur,Pasteles,pza,155.0
I-4F9E244CB5,2026-09-11 18:46:09,Rol de canela,227,Centro,Viennoiserie,pza,15.0
I-AEB74684F9,2026-09-11 18:46:10,Pastel de chocolate,202,Sur,Pasteles,pza,150.0
I-A639B68166,2026-09-11 18:46:10,Tarta de frutas,329,Plaza Obelie,Pasteles,pza,155.0
I-AE9E514E04,2026-09-11 18:46:11,Brownie nogada,187,Norte,Reposteria,pza,20.0
I-65793B5EBB,2026-09-11 18:46:11,Cheesecake de frutos rojos,215,Centro,Pasteles,pza,170.0
I-D5BDF6B733,2026-09-11 18:46:12,Eclair de cafe,208,Plaza Obelie,Petit fours,pza,16.0
I-ADF6706845,2026-09-11 18:46:13,Pastel de chocolate,259,Centro,Pasteles,pza,150.0
I-A08952EA9B,2026-09-11 18:46:13,Eclair de cafe,204,Plaza Obelie,Petit fours,pza,16.0
I-BA29BE455C,2026-09-11 18:46:14,Pastel de chocolate,72,Norte,Pasteles,pza,150.0
I-54C5C00AFF,2026-09-11 18:46:14,Pastel de chocolate,200,Sur,Pasteles,pza,150.0
I-B45D9C56BF,2026-09-11 18:46:15,Pastel de chocolate,79,Norte,Pasteles,pza,150.0
I-B217272742,2026-09-11 18:46:15,Croissant de almendra,155,Norte,Viennoiserie,pza,18.0
I-E6D5008EA1,2026-09-11 18:46:16,Tarta de frutas,326,Plaza Obelie,Pasteles,pza,155.0
I-675D37FF3D,2026-09-11 18:46:16,Brownie nogada,222,Sur,Reposteria,pza,20.0
I-59CC12910E,2026-09-11 18:46:17,Eclair de cafe,269,Norte,Petit fours,pza,16.0
I-A7EA456592,2026-09-11 18:46:17,Brownie nogada,130,Centro,Reposteria,pza,20.0
I-42F8478200,2026-09-11 18:46:18,Brownie nogada,357,Plaza Obelie,Reposteria,pza,20.0
I-1F7DC8BEF0,2026-09-11 18:46:19,Tarta de frutas,179,Sur,Pasteles,pza,155.0
I-FF1873DEAD,2026-09-11 18:46:19,Tarta de frutas,189,Sur,Pasteles,pza,155.0
I-435B2AE591,2026-09-11 18:46:20,Cheesecake de frutos rojos,183,Norte,Pasteles,pza,170.0
I-A91A06C86C,2026-09-11 18:46:20,Cheesecake de frutos rojos,269,Sur,Pasteles,pza,170.0
I-D7E672A58B,2026-09-11 18:46:21,Pastel de chocolate,265,Plaza Obelie,Pasteles,pza,150.0
I-90E2D9E8CE,2026-09-11 18:46:21,Eclair de cafe,285,Centro,Petit fours,pza,16.0
I-D1FA04E391,2026-09-11 18:46:22,Croissant de almendra,303,Centro,Viennoiserie,pza,18.0
I-E793E4EFE1,2026-09-11 18:46:22,Croissant de almendra,310,Centro,Viennoiserie,pza,18.0
I-F32CA3DBDB,2026-09-11 18:46:23,Eclair de cafe,274,Sur,Petit fours,pza,16.0
I-0794F9C702,2026-09-11 18:46:24,Croissant de almendra,158,Norte,Viennoiserie,pza,18.0
I-0F5EDFBAEF,2026-09-11 18:46:24,Pastel de chocolate,206,Sur,Pasteles,pza,150.0
I-EB836DD5EF,2026-09-11 18:46:25,Baguette tradicional,230,Plaza Obelie,Panaderia,pza,9.0
I-7559D0FFC2,2026-09-11 18:46:25,Pastel de chocolate,270,Plaza Obelie,Pasteles,pza,150.0
I-6B11EDE18B,2026-09-11 18:46:26,Tarta de frutas,187,Sur,Pasteles,pza,155.0
I-AEC6CE23CF,2026-09-11 18:46:27,Galleta de mantequilla,211,Norte,Reposteria,pza,6.0
I-4323794570,2026-09-11 18:46:27,Tarta de frutas,290,Norte,Pasteles,pza,155.0
I-59428CA849,2026-09-11 18:46:28,Macaron mixto,214,Centro,Petit fours,pza,10.0
I-F573A66218,2026-09-11 18:46:29,Baguette tradicional,281,Norte,Panaderia,pza,9.0
I-133C2F1310,2026-09-11 18:46:29,Brownie nogada,227,Sur,Reposteria,pza,20.0
I-8D286E0C92,2026-09-11 18:46:30,Tarta de frutas,190,Sur,Pasteles,pza,155.0
I-F9A63D8526,2026-09-11 18:46:30,Eclair de cafe,293,Centro,Petit fours,pza,16.0
I-081F9548C8,2026-09-11 18:46:31,Rol de canela,184,Plaza Obelie,Viennoiserie,pza,15.0
I-7DEC1366A2,2026-09-11 18:46:31,Croissant de almendra,321,Centro,Viennoiserie,pza,18.0
I-E34513AFBE,2026-09-11 18:46:32,Rol de canela,187,Plaza Obelie,Viennoiserie,pza,15.0
I-793346D7EF,2026-09-11 18:46:32,Croissant de almendra,121,Sur,Viennoiserie,pza,18.0
I-FF69FCB360,2026-09-11 18:46:33,Baguette tradicional,276,Norte,Panaderia,pza,9.0
I-95F0C7017B,2026-09-11 18:46:34,Rol de canela,261,Sur,Viennoiserie,pza,15.0
I-2804E6D8F4,2026-09-11 18:46:34,Pastel de chocolate,266,Centro,Pasteles,pza,150.0
I-BE1D23A78F,2026-09-11 18:46:35,Baguette tradicional,194,Centro,Panaderia,pza,9.0
I-658C1B5125,2026-09-11 18:46:35,Croissant de almendra,125,Sur,Viennoiserie,pza,18.0
I-BECD4F5B5B,2026-09-11 18:46:36,Cheesecake de frutos rojos,267,Sur,Pasteles,pza,170.0
I-C8118C8FCE,2026-09-11 18:46:37,Galleta de mantequilla,186,Plaza Obelie,Reposteria,pza,6.0
I-14EE96118A,2026-09-11 18:46:37,Brownie nogada,359,Plaza Obelie,Reposteria,pza,20.0
I-3C4FF6628D,2026-09-11 18:46:38,Eclair de cafe,272,Norte,Petit fours,pza,16.0
I-86624DF3D2,2026-09-11 18:46:39,Brownie nogada,198,Norte,Reposteria,pza,20.0
I-7DD9EB29F1,2026-09-11 18:46:39,Tarta de frutas,335,Plaza Obelie,Pasteles,pza,155.0
I-B09DFF7AF1,2026-09-11 18:46:40,Pastel de chocolate,76,Norte,Pasteles,pza,150.0
I-0AD2F72732,2026-09-11 18:46:41,Cheesecake de frutos rojos,207,Plaza Obelie,Pasteles,pza,170.0
I-AB03E3BFB2,2026-09-11 18:46:41,Eclair de cafe,283,Sur,Petit fours,pza,16.0
I-13B697137B,2026-09-11 18:46:42,Brownie nogada,193,Norte,Reposteria,pza,20.0
I-5DBDF48DF7,2026-09-11 18:46:42,Tarta de frutas,188,Sur,Pasteles,pza,155.0
I-707C3E0287,2026-09-11 18:46:43,Tarta de frutas,109,Centro,Pasteles,pza,155.0
I-A89EE3E853,2026-09-11 18:46:44,Baguette tradicional,179,Sur,Panaderia,pza,9.0
I-CEF8091A3B,2026-09-11 18:46:44,Galleta de mantequilla,196,Plaza Obelie,Reposteria,pza,6.0
I-6031099B05,2026-09-11 18:46:45,Croissant de almendra,127,Sur,Viennoiserie,pza,18.0
I-CF41203106,2026-09-11 18:46:45,Cheesecake de frutos rojos,221,Centro,Pasteles,pza,170.0
I-3199C922A9,2026-09-11 18:46:46,Macaron mixto,239,Norte,Petit fours,pza,10.0
I-60014ED931,2026-09-11 18:46:47,Macaron mixto,231,Norte,Petit fours,pza,10.0
I-FDE1A60418,2026-09-11 18:46:47,Croissant de almendra,164,Norte,Viennoiserie,pza,18.0
I-26274B400B,2026-09-11 18:46:48,Galleta de mantequilla,271,Sur,Reposteria,pza,6.0
I-C01C754C30,2026-09-11 18:46:48,Galleta de mantequilla,192,Plaza Obelie,Reposteria,pza,6.0
I-0CD2FB17AB,2026-09-11 18:46:49,Croissant de almendra,316,Centro,Viennoiserie,pza,18.0
I-0E00335F79,2026-09-11 18:46:49,Pastel de chocolate,278,Plaza Obelie,Pasteles,pza,150.0
I-5C9323CB59,2026-09-11 18:46:50,Baguette tradicional,232,Plaza Obelie,Panaderia,pza,9.0
I-76F2CD7C31,2026-09-11 18:46:50,Galleta de mantequilla,189,Plaza Obelie,Reposteria,pza,6.0
I-DDA1CBF5C7,2026-09-11 18:46:51,Tarta de frutas,192,Sur,Pasteles,pza,155.0
I-76A726B6CE,2026-09-11 18:46:52,Croissant de almendra,277,Plaza Obelie,Viennoiserie,pza,18.0
I-4C0C97C0B3,2026-09-11 18:46:52,Rol de canela,194,Plaza Obelie,Viennoiserie,pza,15.0
I-F90CDB8B24,2026-09-11 18:46:53,Rol de canela,202,Plaza Obelie,Viennoiserie,pza,15.0
I-1639258C74,2026-09-11 18:46:53,Pastel de chocolate,201,Sur,Pasteles,pza,150.0
I-8B00441C81,2026-09-11 18:46:54,Galleta de mantequilla,206,Norte,Reposteria,pza,6.0
I-B80A833AED,2026-09-11 18:46:55,Brownie nogada,192,Norte,Reposteria,pza,20.0
I-E54DD89E00,2026-09-11 18:46:55,Pastel de chocolate,68,Norte,Pasteles,pza,150.0
I-D6956A2FA5,2026-09-11 18:46:55,Rol de canela,261,Sur,Viennoiserie,pza,15.0
I-CD3F5EE7E3,2026-09-11 18:46:56,Brownie nogada,364,Plaza Obelie,Reposteria,pza,20.0
I-37DE03E4B1,2026-09-11 18:46:57,Tarta de frutas,291,Norte,Pasteles,pza,155.0
I-473F79EA60,2026-09-11 18:46:57,Eclair de cafe,275,Sur,Petit fours,pza,16.0
I-4A2BBFE09D,2026-09-11 18:46:58,Tarta de frutas,295,Norte,Pasteles,pza,155.0
I-D6FAF86F70,2026-09-11 18:46:58,Pastel de chocolate,273,Centro,Pasteles,pza,150.0
I-E6C78558F6,2026-09-11 18:46:59,Eclair de cafe,273,Sur,Petit fours,pza,16.0
I-739B8046FE,2026-09-11 18:47:00,Brownie nogada,134,Centro,Reposteria,pza,20.0
I-F43EEBC1BB,2026-09-11 18:47:00,Rol de canela,169,Norte,Viennoiserie,pza,15.0
I-7921162638,2026-09-11 18:47:01,Tarta de frutas,202,Sur,Pasteles,pza,155.0
I-09489FD606,2026-09-11 18:47:01,Cheesecake de frutos rojos,192,Norte,Pasteles,pza,170.0
I-E3C1CD18AA,2026-09-11 18:47:01,Tarta de frutas,208,Sur,Pasteles,pza,155.0
I-A952A27E97,2026-09-11 18:47:02,Croissant de almendra,281,Plaza Obelie,Viennoiserie,pza,18.0
I-AF51A43280,2026-09-11 18:47:02,Croissant de almendra,327,Centro,Viennoiserie,pza,18.0
I-B3314DAC4D,2026-09-11 18:47:03,Galleta de mantequilla,186,Plaza Obelie,Reposteria,pza,6.0
I-3751060F1E,2026-09-11 18:47:04,Croissant de almendra,286,Plaza Obelie,Viennoiserie,pza,18.0
I-FF07F93425,2026-09-11 18:47:04,Galleta de mantequilla,258,Centro,Reposteria,pza,6.0
I-119D5F6D70,2026-09-11 18:47:05,Baguette tradicional,190,Sur,Panaderia,pza,9.0
I-C9A043B4F5,2026-09-11 18:47:05,Tarta de frutas,204,Sur,Pasteles,pza,155.0
I-9D1674F03D,2026-09-11 18:47:06,Pastel de chocolate,61,Norte,Pasteles,pza,150.0
I-29882EFE78,2026-09-11 18:47:06,Tarta de frutas,207,Sur,Pasteles,pza,155.0
I-58CF2368B7,2026-09-11 18:47:07,Croissant de almendra,283,Plaza Obelie,Viennoiserie,pza,18.0
I-596E062D6A,2026-09-11 18:47:08,Tarta de frutas,203,Sur,Pasteles,pza,155.0
I-D9264D80B9,2026-09-11 18:47:08,Macaron mixto,230,Plaza Obelie,Petit fours,pza,10.0
I-B9153D3C43,2026-09-11 18:47:09,Croissant de almendra,137,Sur,Viennoiserie,pza,18.0
I-52CC6A9F37,2026-09-11 18:47:09,Tarta de frutas,327,Plaza Obelie,Pasteles,pza,155.0
I-928DCB8B71,2026-09-11 18:47:09,Croissant de almendra,288,Plaza Obelie,Viennoiserie,pza,18.0
I-1418E85BA2,2026-09-11 18:47:10,Brownie nogada,185,Norte,Reposteria,pza,20.0
I-22CCAC7DF1,2026-09-11 18:47:10,Pastel de chocolate,71,Norte,Pasteles,pza,150.0
I-542CC81AC9,2026-09-11 18:47:11,Brownie nogada,185,Norte,Reposteria,pza,20.0
I-132F8FEF50,2026-09-11 18:47:12,Rol de canela,201,Plaza Obelie,Viennoiserie,pza,15.0
I-911F974A2C,2026-09-11 18:47:12,Croissant de almendra,157,Norte,Viennoiserie,pza,18.0
I-29AC69C133,2026-09-11 18:47:13,Pastel de chocolate,273,Centro,Pasteles,pza,150.0
I-D21AB5557A,2026-09-11 18:47:14,Macaron mixto,242,Plaza Obelie,Petit fours,pza,10.0
I-50B7A85E33,2026-09-11 18:47:14,Baguette tradicional,194,Centro,Panaderia,pza,9.0
I-EF63F4E03F,2026-09-11 18:47:15,Baguette tradicional,186,Centro,Panaderia,pza,9.0
I-D24ACE3B82,2026-09-11 18:47:15,Croissant de almendra,333,Centro,Viennoiserie,pza,18.0
I-9F69BE581F,2026-09-11 18:47:16,Croissant de almendra,169,Norte,Viennoiserie,pza,18.0
I-709CC20CA1,2026-09-11 18:47:17,Brownie nogada,197,Norte,Reposteria,pza,20.0
I-CBFE239FF2,2026-09-11 18:47:17,Croissant de almendra,296,Plaza Obelie,Viennoiserie,pza,18.0
I-E27D49252D,2026-09-11 18:47:18,Cheesecake de frutos rojos,203,Plaza Obelie,Pasteles,pza,170.0
I-3530A67C72,2026-09-11 18:47:19,Tarta de frutas,306,Norte,Pasteles,pza,155.0
I-E9AC904E53,2026-09-11 18:47:19,Rol de canela,208,Plaza Obelie,Viennoiserie,pza,15.0
I-1B17526C69,2026-09-11 18:47:20,Croissant de almendra,325,Centro,Viennoiserie,pza,18.0
I-A36F9147A4,2026-09-11 18:47:20,Pastel de chocolate,201,Sur,Pasteles,pza,150.0
I-1FDC207F18,2026-09-11 18:47:21,Rol de canela,232,Centro,Viennoiserie,pza,15.0
I-26990BF413,2026-09-11 18:47:21,Pastel de chocolate,283,Centro,Pasteles,pza,150.0
I-AE7B55639C,2026-09-11 18:47:22,Croissant de almendra,328,Centro,Viennoiserie,pza,18.0
I-8D79A26B80,2026-09-11 18:47:23,Galleta de mantequilla,266,Sur,Reposteria,pza,6.0
I-81F089325B,2026-09-11 18:47:23,Rol de canela,177,Norte,Viennoiserie,pza,15.0
I-9B479B5B51,2026-09-11 18:47:24,Rol de canela,272,Sur,Viennoiserie,pza,15.0
I-F2AF0D20B8,2026-09-11 18:47:24,Galleta de mantequilla,212,Norte,Reposteria,pza,6.0
I-E9DF4C7A2B,2026-09-11 18:47:25,Brownie nogada,191,Norte,Reposteria,pza,20.0
I-261207528C,2026-09-11 18:47:25,Brownie nogada,134,Centro,Reposteria,pza,20.0
I-87C25D54CA,2026-09-11 18:47:26,Croissant de almendra,166,Norte,Viennoiserie,pza,18.0
I-A1F9E8E117,2026-09-11 18:47:26,Brownie nogada,360,Plaza Obelie,Reposteria,pza,20.0
I-69B5A1DC1A,2026-09-11 18:47:27,Pastel de chocolate,194,Sur,Pasteles,pza,150.0
I-BF0BF5D303,2026-09-11 18:47:27,Rol de canela,216,Plaza Obelie,Viennoiserie,pza,15.0
I-5CAEC23325,2026-09-11 18:47:28,Cheesecake de frutos rojos,264,Sur,Pasteles,pza,170.0
I-E1AEF56DC5,2026-09-11 18:47:29,Galleta de mantequilla,222,Norte,Reposteria,pza,6.0
I-8C1C0A886F,2026-09-11 18:47:29,Brownie nogada,238,Sur,Reposteria,pza,20.0
I-7866A295D4,2026-09-11 18:47:30,Macaron mixto,231,Norte,Petit fours,pza,10.0
I-CBAF69DC0D,2026-09-11 18:47:30,Cheesecake de frutos rojos,228,Centro,Pasteles,pza,170.0
I-4C5DD33CA1,2026-09-11 18:47:31,Galleta de mantequilla,180,Plaza Obelie,Reposteria,pza,6.0
I-2678961B3B,2026-09-11 18:47:32,Galleta de mantequilla,267,Centro,Reposteria,pza,6.0
I-020CDF9B93,2026-09-11 18:47:32,Baguette tradicional,198,Sur,Panaderia,pza,9.0
I-08E7EED4E3,2026-09-11 18:47:33,Galleta de mantequilla,214,Norte,Reposteria,pza,6.0
I-DC59AE5A20,2026-09-11 18:47:34,Eclair de cafe,273,Norte,Petit fours,pza,16.0
I-B6F8B72547,2026-09-11 18:47:34,Brownie nogada,184,Norte,Reposteria,pza,20.0
I-3A5BFFC938,2026-09-11 18:47:35,Pastel de chocolate,275,Plaza Obelie,Pasteles,pza,150.0
I-D4C4B6B6DA,2026-09-11 18:47:35,Cheesecake de frutos rojos,199,Plaza Obelie,Pasteles,pza,170.0
I-35D54FB84C,2026-09-11 18:47:36,Brownie nogada,356,Plaza Obelie,Reposteria,pza,20.0
I-AAC0E87FEA,2026-09-11 18:47:37,Galleta de mantequilla,275,Centro,Reposteria,pza,6.0
I-184D032B06,2026-09-11 18:47:37,Galleta de mantequilla,173,Plaza Obelie,Reposteria,pza,6.0
I-D6DCF0F575,2026-09-11 18:47:38,Baguette tradicional,191,Sur,Panaderia,pza,9.0
I-C0BE6E108E,2026-09-11 18:47:38,Brownie nogada,133,Centro,Reposteria,pza,20.0
I-F194F0AAAB,2026-09-11 18:47:39,Tarta de frutas,208,Sur,Pasteles,pza,155.0
I-CB9CB10B99,2026-09-11 18:47:39,Rol de canela,244,Centro,Viennoiserie,pza,15.0
I-CAE43339D8,2026-09-11 18:47:40,Macaron mixto,212,Centro,Petit fours,pza,10.0
I-A807B43245,2026-09-11 18:47:40,Macaron mixto,240,Norte,Petit fours,pza,10.0
I-3699099538,2026-09-11 18:47:41,Galleta de mantequilla,266,Sur,Reposteria,pza,6.0
I-A35D6353FC,2026-09-11 18:47:41,Pastel de chocolate,188,Sur,Pasteles,pza,150.0
I-EBA72FF48F,2026-09-11 18:47:42,Macaron mixto,216,Centro,Petit fours,pza,10.0
I-B29E355C35,2026-09-11 18:47:43,Cheesecake de frutos rojos,238,Centro,Pasteles,pza,170.0
I-79C0C060AE,2026-09-11 18:47:43,Brownie nogada,187,Norte,Reposteria,pza,20.0
I-9BF5C5E076,2026-09-11 18:47:44,Rol de canela,189,Norte,Viennoiserie,pza,15.0
I-2234649FF4,2026-09-11 18:47:44,Tarta de frutas,214,Sur,Pasteles,pza,155.0
I-84A95A9C89,2026-09-11 18:47:45,Baguette tradicional,240,Plaza Obelie,Panaderia,pza,9.0
I-F3C731A357,2026-09-11 18:47:45,Brownie nogada,237,Sur,Reposteria,pza,20.0
I-3D530FEBEC,2026-09-11 18:47:46,Pastel de chocolate,269,Plaza Obelie,Pasteles,pza,150.0
I-76B24E668F,2026-09-11 18:47:46,Macaron mixto,248,Norte,Petit fours,pza,10.0
