id_pago,id_venta,fecha_hora,metodo_pago,monto,estado,referencia
P-2571E8481F,V-6BBD7A5AAF,2026-09-11 18:40:14,tarjeta,2100.0,aprobado,REF-1E84B255
P-B079474C64,V-A7C0BF3CF5,2026-09-11 18:40:14,transferencia,64.0,aprobado,REF-5AB0D558
P-7DCC512C3D,V-8DBE6092F0,2026-09-11 18:40:15,transferencia,840.0,pendiente,REF-86DA0815
P-6F4D7E2C5E,V-EC3816D53F,2026-09-11 18:40:15,tarjeta,1950.0,pendiente,REF-D1413094
P-D195D74558,V-EDC86BCD41,2026-09-11 18:40:16,tarjeta,126.0,aprobado,REF-041F7C51
P-EB2D3EA86B,V-C676A77AF7,2026-09-11 18:40:17,efectivo,96.0,aprobado,REF-D874BA8E
P-CB95FEED28,V-CFC7B0C0FC,2026-09-11 18:40:17,vale,110.0,aprobado,REF-AC6BDB7B
P-047BB6D282,V-0F670347A6,2026-09-11 18:40:18,vale,96.0,aprobado,REF-3141033C
P-F3FEF3D33F,V-04CA53E9B1,2026-09-11 18:40:18,transferencia,840.0,aprobado,REF-2671A35E
P-F8E74524A6,V-06326D3F50,2026-09-11 18:40:19,efectivo,144.0,pendiente,REF-8704E4B0
P-358A248055,V-D0E207B05F,2026-09-11 18:40:20,transferencia,84.0,pendiente,REF-D9B77C2E
P-1C9E5B4503,V-8938631600,2026-09-11 18:40:20,efectivo,420.0,pendiente,REF-08D69DFA
P-4706E9EADC,V-CD3FF61DF5,2026-09-11 18:40:21,efectivo,1560.0,aprobado,REF-CB9D3064
P-00F2A01747,V-1EA02252F0,2026-09-11 18:40:22,efectivo,1140.0,aprobado,REF-D55BE632
P-EF762BE7BF,V-60CFE937D8,2026-09-11 18:40:22,efectivo,252.0,pendiente,REF-F0A5521E
P-3921294915,V-0C28E45F57,2026-09-11 18:40:23,tarjeta,54.0,aprobado,REF-30C29607
P-41BE3CD77B,V-142D15301B,2026-09-11 18:40:24,tarjeta,18.0,aprobado,REF-969E74B2
P-F31DA8A6A7,V-90FF79BEED,2026-09-11 18:40:24,transferencia,270.0,aprobado,REF-32467600
P-997C8BD2A2,V-9246DB2944,2026-09-11 18:40:25,efectivo,2100.0,aprobado,REF-63280715
P-46909DAB69,V-8A45792249,2026-09-11 18:40:25,vale,840.0,pendiente,REF-381B74D6
P-019CFAC582,V-3DA42DEC07,2026-09-11 18:40:26,vale,45.0,aprobado,REF-941EC70C
P-524556F8D7,V-30CB31DB27,2026-09-11 18:40:26,transferencia,140.0,aprobado,REF-63BC3CC4
P-D16D9D7E39,V-A1074DB3E9,2026-09-11 18:40:27,vale,55.0,pendiente,REF-F52E9ED1
P-94F4A7B81D,V-760D25BC8C,2026-09-11 18:40:27,efectivo,760.0,aprobado,REF-805AD248
P-2728276A64,V-85EBA15FC7,2026-09-11 18:40:28,efectivo,1140.0,pendiente,REF-40FE81C8
P-3A693F7D13,V-2E1316D5AA,2026-09-11 18:40:28,tarjeta,2280.0,aprobado,REF-7BCF502E
P-2A135315A4,V-11D7438E91,2026-09-11 18:40:29,efectivo,1140.0,pendiente,REF-0DB78156
P-B2432D8E1D,V-EA594F9255,2026-09-11 18:40:30,transferencia,192.0,aprobado,REF-5F1563BD
P-7765BBB82B,V-4DAD6D153B,2026-09-11 18:40:30,tarjeta,1900.0,aprobado,REF-F9646D28
P-3646CC8811,V-2D27ED4E9D,2026-09-11 18:40:31,vale,420.0,aprobado,REF-6F9DD918
P-3DDB0DA161,V-02C0D4484B,2026-09-11 18:40:32,efectivo,96.0,aprobado,REF-0E942DA1
P-7CEFAEC31D,V-6EDF5D444B,2026-09-11 18:40:32,tarjeta,2520.0,aprobado,REF-223D25FF
P-6AB60C06EF,V-5F66CEC3C5,2026-09-11 18:40:33,vale,220.0,aprobado,REF-3EF500EF
P-7B73D0B563,V-1E92E81AAF,2026-09-11 18:40:34,efectivo,28.0,aprobado,REF-5BAB332F
P-FFA5894225,V-DF93E5C7E6,2026-09-11 18:40:34,vale,168.0,aprobado,REF-3F5FEDD5
P-7705037561,V-68A57CF65C,2026-09-11 18:40:34,efectivo,55.0,aprobado,REF-D2085369
P-7B6B726287,V-73AF7105B5,2026-09-11 18:40:35,transferencia,1680.0,pendiente,REF-B5C08BEE
P-AD645D00FA,V-0C1CE2F703,2026-09-11 18:40:35,tarjeta,420.0,aprobado,REF-227F6608
P-6512F4C7EE,V-95C7ACD93E,2026-09-11 18:40:36,tarjeta,96.0,pendiente,REF-1803AEEB
P-3ADC00B87A,V-45EDEE3287,2026-09-11 18:40:37,vale,64.0,aprobado,REF-C646A375
P-339C14EC4A,V-B852E91C3F,2026-09-11 18:40:37,vale,1140.0,pendiente,REF-AD5A59EF
P-CAB54902A1,V-8F6A4CC62C,2026-09-11 18:40:38,efectivo,180.0,pendiente,REF-93C741A9
P-60D9E4DFD7,V-DB834A4B61,2026-09-11 18:40:38,vale,288.0,aprobado,REF-8916FCA6
P-76DC03FDFB,V-D42747A08C,2026-09-11 18:40:39,vale,1950.0,aprobado,REF-55324565
P-C98C245F74,V-F2A4EDEBB3,2026-09-11 18:40:40,efectivo,128.0,aprobado,REF-FAEA19BA
P-CDD6B6233C,V-19CE852DA8,2026-09-11 18:40:40,transferencia,160.0,aprobado,REF-D1427415
P-6F51E89C3B,V-5BEE088E00,2026-09-11 18:40:41,vale,18.0,aprobado,REF-B50D655C
P-778DA82C96,V-07CA09A669,2026-09-11 18:40:41,efectivo,252.0,aprobado,REF-3A6E0906
P-9078C44CA0,V-91533944DA,2026-09-11 18:40:42,transferencia,108.0,aprobado,REF-4F52B10A
P-C1F5E09370,V-3189A7285F,2026-09-11 18:40:42,transferencia,110.0,aprobado,REF-EC736EDD
P-6EB32F216D,V-82A2C4CD32,2026-09-11 18:40:43,tarjeta,126.0,aprobado,REF-375AFBD3
P-56F295F8C0,V-4CD1B5ECBA,2026-09-11 18:40:43,efectivo,288.0,aprobado,REF-AD220A9B
P-3F5CDEB30C,V-E83F598F26,2026-09-11 18:40:44,vale,380.0,aprobado,REF-56CA61D3
P-487AB44D36,V-019F2F1355,2026-09-11 18:40:45,efectivo,56.0,pendiente,REF-5D011311
P-D6FB6F3831,V-CAB79B122C,2026-09-11 18:40:46,efectivo,128.0,aprobado,REF-A38C33EE
P-AB6BC54F5D,V-4F998BAAE9,2026-09-11 18:40:46,vale,96.0,aprobado,REF-53244BC8
P-462150A7F6,V-DF2CEA32D2,2026-09-11 18:40:47,vale,2520.0,pendiente,REF-323CD67A
P-ABFB6D2447,V-9A164571C5,2026-09-11 18:40:47,transferencia,780.0,aprobado,REF-6A1007BE
P-0733AD2B48,V-566FEFACF3,2026-09-11 18:40:48,vale,390.0,pendiente,REF-91BD6981
P-47F2FE877A,V-78E4DDD75C,2026-09-11 18:40:48,efectivo,165.0,pendiente,REF-D6560D17
P-D67E687FC7,V-6A8738BFF0,2026-09-11 18:40:49,tarjeta,32.0,aprobado,REF-047739EB
P-1686D572CF,V-6766FE3CD4,2026-09-11 18:40:50,efectivo,1680.0,aprobado,REF-5EFE7E76
P-3E1327D738,V-60BEB98119,2026-09-11 18:40:50,transferencia,840.0,aprobado,REF-7D938662
P-0DF7F6B200,V-478FFCBDC2,2026-09-11 18:40:51,tarjeta,126.0,aprobado,REF-FCAAA086
P-2945195168,V-4F410FB2C1,2026-09-11 18:40:52,tarjeta,42.0,aprobado,REF-9DCFF9EF
P-151FE6F831,V-399D01B213,2026-09-11 18:40:52,transferencia,36.0,aprobado,REF-9B549D58
P-7BEB6B10C6,V-567B8A5816,2026-09-11 18:40:53,vale,1260.0,pendiente,REF-AE9F8DAA
P-89760CD3A2,V-C5ABC7895C,2026-09-11 18:40:53,efectivo,1900.0,aprobado,REF-ABF4BEBB
P-F6B939B477,V-E8B5ED0C7A,2026-09-11 18:40:54,tarjeta,1680.0,pendiente,REF-14BADEB7
P-1D11BBDABE,V-86536474AE,2026-09-11 18:40:55,tarjeta,380.0,aprobado,REF-6A4396FB
P-AAC17D8F1A,V-A559DDDE93,2026-09-11 18:40:55,transferencia,84.0,aprobado,REF-14607665
P-8991AE1A82,V-8219FD221B,2026-09-11 18:40:56,tarjeta,252.0,aprobado,REF-0719E13E
P-A8EFA62980,V-95199D6C1D,2026-09-11 18:40:57,tarjeta,110.0,pendiente,REF-D6A1E47F
P-A991175C3B,V-5F83D2BDB8,2026-09-11 18:40:57,tarjeta,1680.0,aprobado,REF-41232668
P-8028F67B56,V-ECB522E9DB,2026-09-11 18:40:57,vale,760.0,pendiente,REF-CD9F6E60
P-452CDFD382,V-E149D78864,2026-09-11 18:40:58,vale,144.0,aprobado,REF-8C124E3C
P-993542ACE1,V-E1DF256D7D,2026-09-11 18:40:59,vale,48.0,aprobado,REF-CD1B0E00
P-996D8DA481,V-C4A6B350C9,2026-09-11 18:40:59,tarjeta,252.0,aprobado,REF-723C6362
P-76DAFCDB55,V-D0511C291C,2026-09-11 18:41:00,vale,84.0,aprobado,REF-C413770C
P-FB4D661518,V-F3E2A0EB9A,2026-09-11 18:41:00,vale,225.0,pendiente,REF-5767014A
P-4DBB708CB5,V-7C502352BC,2026-09-11 18:41:01,vale,32.0,aprobado,REF-62FB3479
P-0AC48A63F1,V-DB8676D4A1,2026-09-11 18:41:02,vale,192.0,aprobado,REF-D6DEFEED
P-E2971404C6,V-DAE5CB6B78,2026-09-11 18:41:02,transferencia,2520.0,aprobado,REF-8ECAEA20
P-2AEAEB98E1,V-CCAF9F3968,2026-09-11 18:41:03,transferencia,110.0,pendiente,REF-8E396CCA
P-2EAD79B4E8,V-91FE3FD223,2026-09-11 18:41:03,efectivo,225.0,aprobado,REF-88FEE8D9
P-E6C3786934,V-6C3C70B5EA,2026-09-11 18:41:04,vale,760.0,aprobado,REF-DFCCA33F
P-151023AC74,V-CE51D3BED1,2026-09-11 18:41:04,efectivo,288.0,aprobado,REF-CECE3EAB
P-9C51D3E6B8,V-FD2D9E37CD,2026-09-11 18:41:05,efectivo,288.0,pendiente,REF-8FFC4F71
P-DE31E24793,V-59C6F2405E,2026-09-11 18:41:05,efectivo,2520.0,pendiente,REF-E6EA72F7
P-A72C38672A,V-5AA2402F60,2026-09-11 18:41:06,vale,96.0,pendiente,REF-3F6DE558
P-6FD539D232,V-0491E444BE,2026-09-11 18:41:07,vale,180.0,aprobado,REF-0E458C48
P-5634AD9FA7,V-3D39CD0D43,2026-09-11 18:41:07,vale,1520.0,aprobado,REF-CDDC15FC
P-1952BB7641,V-6013CB8C41,2026-09-11 18:41:08,tarjeta,112.0,aprobado,REF-D5A7F834
P-696A270743,V-C10BFD0C95,2026-09-11 18:41:08,efectivo,220.0,aprobado,REF-5815F830
P-81FE661651,V-7DCE5AA617,2026-09-11 18:41:09,efectivo,90.0,aprobado,REF-3762DE09
P-9C5782B270,V-59D644E77A,2026-09-11 18:41:09,tarjeta,270.0,aprobado,REF-42526446
P-8F736961AA,V-DF1C8967BC,2026-09-11 18:41:10,efectivo,108.0,aprobado,REF-AED8FEFD
P-EA497B8F07,V-99FB277019,2026-09-11 18:41:10,vale,48.0,aprobado,REF-CD24BA35
P-B598C9BE7E,V-649017AAA5,2026-09-11 18:41:11,efectivo,18.0,pendiente,REF-E1F93FDF
P-A3CC62E869,V-AE7538BA24,2026-09-11 18:41:11,transferencia,32.0,pendiente,REF-86A8F4A5
P-BC62E9A7D6,V-8A8BB028ED,2026-09-11 18:41:11,efectivo,210.0,aprobado,REF-B0E50E06
P-C16F57C689,V-80D97F21AE,2026-09-11 18:41:12,transferencia,126.0,pendiente,REF-159E71A5
P-6C8898D72A,V-F23DE0930E,2026-09-11 18:41:13,tarjeta,18.0,aprobado,REF-197C79D7
P-F18D7847B3,V-97ED99194C,2026-09-11 18:41:14,efectivo,42.0,aprobado,REF-2FB3F2B3
P-50D723BBB5,V-A3684B621A,2026-09-11 18:41:14,vale,144.0,aprobado,REF-34397F8C
P-D274F16EFA,V-5A044CA614,2026-09-11 18:41:15,vale,128.0,pendiente,REF-BD668D40
P-F6BDAC0532,V-516A0DB504,2026-09-11 18:41:15,vale,54.0,aprobado,REF-835A43CD
P-65FC804A40,V-EA36889156,2026-09-11 18:41:16,tarjeta,112.0,aprobado,REF-CE40C25D
P-C03AE3E02C,V-CA1A938BF7,2026-09-11 18:41:17,vale,220.0,aprobado,REF-051EBAF1
P-A1EF1FAF35,V-263E033F93,2026-09-11 18:41:17,tarjeta,180.0,aprobado,REF-8DB3C92B
P-17EDDDD55A,V-9109CEBF49,2026-09-11 18:41:18,transferencia,390.0,aprobado,REF-B90F7889
P-CAAC4A05F1,V-25781C163B,2026-09-11 18:41:19,vale,64.0,aprobado,REF-4A5D3A47
P-284F510742,V-01DCD46B54,2026-09-11 18:41:19,transferencia,1950.0,aprobado,REF-99784306
P-D8B0C34F5A,V-3363C9C959,2026-09-11 18:41:20,vale,1170.0,aprobado,REF-86D7CF1C
P-D904F96C95,V-FA4BF86E49,2026-09-11 18:41:20,efectivo,90.0,pendiente,REF-DBA6B61C
P-8E22106F86,V-69F4F3373C,2026-09-11 18:41:20,transferencia,55.0,aprobado,REF-8230ACC7
P-0FF8C53355,V-4AEF3E9030,2026-09-11 18:41:21,tarjeta,32.0,aprobado,REF-3000422A
P-EAF293A3EE,V-81CD1A946F,2026-09-11 18:41:22,tarjeta,840.0,aprobado,REF-E0D765C5
P-91D46DD0B3,V-5042EC92D7,2026-09-11 18:41:22,vale,72.0,aprobado,REF-E1D6D823
P-88B5A025A5,V-5ACB5FB172,2026-09-11 18:41:23,tarjeta,126.0,aprobado,REF-5FDEADF7
P-2AC80B2EEF,V-408426FCD7,2026-09-11 18:41:23,transferencia,84.0,pendiente,REF-F6468DB8
P-50B95BE22D,V-35B57A4DFA,2026-09-11 18:41:24,tarjeta,54.0,aprobado,REF-510509B1
P-BDC62E5130,V-E0E5D2A83D,2026-09-11 18:41:25,transferencia,48.0,aprobado,REF-B0610CB4
P-62343A24B3,V-9B1B01964B,2026-09-11 18:41:25,transferencia,1260.0,aprobado,REF-054650A1
P-7410315A2A,V-AD7D51C503,2026-09-11 18:41:26,efectivo,2100.0,aprobado,REF-B8800036
P-F25D7DEACA,V-81B3FDA88B,2026-09-11 18:41:26,vale,1170.0,aprobado,REF-EB4E2854
P-1107D7033B,V-52A6F7F9BC,2026-09-11 18:41:27,transferencia,210.0,pendiente,REF-D7228B39
P-BB9027C6F9,V-55C62940E9,2026-09-11 18:41:28,efectivo,36.0,aprobado,REF-3BACBC6F
P-B12FCEA63B,V-9C7916D3DC,2026-09-11 18:41:28,vale,275.0,aprobado,REF-31A4DE25
P-6F385F6911,V-A89DC8C559,2026-09-11 18:41:29,tarjeta,270.0,aprobado,REF-1C52B2A2
P-0622F75BF3,V-44D38E50EE,2026-09-11 18:41:29,efectivo,1950.0,pendiente,REF-858AA3E7
P-288CC99964,V-CC0361AF17,2026-09-11 18:41:30,vale,90.0,aprobado,REF-280DEBCD
P-FF58813DAD,V-A9631FD468,2026-09-11 18:41:30,tarjeta,1260.0,pendiente,REF-F0046482
P-FF874BBE80,V-C64EAB0818,2026-09-11 18:41:31,vale,144.0,aprobado,REF-4FAFB35C
P-74FA37016B,V-2C6BD1EB58,2026-09-11 18:41:31,tarjeta,144.0,aprobado,REF-ECEB6954
P-BABF0C9B3A,V-A3774F0EB1,2026-09-11 18:41:32,efectivo,270.0,aprobado,REF-D54B22F5
P-35E31BC218,V-879303FF91,2026-09-11 18:41:33,efectivo,1520.0,aprobado,REF-84D24BC8
P-478906A784,V-50F19BEDB8,2026-09-11 18:41:33,efectivo,252.0,aprobado,REF-2C2472A1
P-73A1328864,V-FCF3270486,2026-09-11 18:41:34,vale,110.0,aprobado,REF-67035787
P-611E6F4528,V-91BDE587E6,2026-09-11 18:41:34,efectivo,840.0,aprobado,REF-80D91B7F
P-8E766AA0D6,V-E72F248A27,2026-09-11 18:41:35,tarjeta,840.0,aprobado,REF-5C832D07
P-4725AF6059,V-724C75109C,2026-09-11 18:41:35,tarjeta,270.0,aprobado,REF-AD567161
P-12EA8ADC07,V-8588FFA0B3,2026-09-11 18:41:36,vale,420.0,aprobado,REF-E0260FD3
P-4708667DE9,V-0E526CA1DF,2026-09-11 18:41:36,tarjeta,140.0,pendiente,REF-FBA9F138
P-348F650CC5,V-6135F70F33,2026-09-11 18:41:37,transferencia,1560.0,aprobado,REF-6EA9675F
P-948A097C2D,V-AD88615A18,2026-09-11 18:41:38,vale,36.0,aprobado,REF-27BFCE0F
P-452427F2C1,V-F2920A2044,2026-09-11 18:41:38,vale,54.0,pendiente,REF-C57F84E6
P-D82243C32B,V-32A229A045,2026-09-11 18:41:39,tarjeta,252.0,pendiente,REF-B50DBBD4
P-BCA98EA978,V-A1CFD53850,2026-09-11 18:41:39,tarjeta,32.0,aprobado,REF-32A724B5
P-4BECA843F3,V-8FF9573970,2026-09-11 18:41:40,transferencia,2100.0,aprobado,REF-35ECE25E
P-AB626BCA69,V-85A228C374,2026-09-11 18:41:40,efectivo,1680.0,aprobado,REF-C5AAC3FE
P-BAA65B6AC2,V-FD5EB9E67F,2026-09-11 18:41:41,vale,2100.0,pendiente,REF-566821DD
P-017F31E95E,V-537EE149E1,2026-09-11 18:41:41,tarjeta,32.0,aprobado,REF-CF3B5C7D
P-0FC00530EE,V-AA806C1A35,2026-09-11 18:41:42,transferencia,90.0,aprobado,REF-736345FA
P-342B1F68E7,V-0B07045B5B,2026-09-11 18:41:42,tarjeta,2520.0,aprobado,REF-7CFDC485
P-AF6FC9208B,V-BD79FEB46E,2026-09-11 18:41:43,tarjeta,390.0,pendiente,REF-19A96AEC
P-DAAD6CE548,V-0479D15D2B,2026-09-11 18:41:44,vale,180.0,pendiente,REF-53B5F291
P-09E3183A92,V-C56A972028,2026-09-11 18:41:44,transferencia,330.0,aprobado,REF-34131F09
P-7EB5825ECC,V-D7F06F155C,2026-09-11 18:41:45,tarjeta,135.0,aprobado,REF-14DB7F6E
P-82235399A4,V-C1960246C8,2026-09-11 18:41:45,efectivo,380.0,aprobado,REF-05ECB0E9
P-446A140803,V-D597E793AA,2026-09-11 18:41:46,tarjeta,2280.0,aprobado,REF-D3D43D92
P-B8DB097049,V-6F8FD560B0,2026-09-11 18:41:46,tarjeta,112.0,aprobado,REF-180D2886
P-25C234C988,V-BA090E4D07,2026-09-11 18:41:47,vale,780.0,aprobado,REF-29BA344F
P-03FDAAB636,V-749CEDA20F,2026-09-11 18:41:48,efectivo,1560.0,aprobado,REF-A820CB36
P-68941EDB9A,V-389E4E071D,2026-09-11 18:41:48,tarjeta,1170.0,aprobado,REF-53565975
P-414DDCF6E1,V-C498568E3C,2026-09-11 18:41:49,efectivo,1520.0,aprobado,REF-22943676
P-70285F3B7E,V-DB9FC6BBC0,2026-09-11 18:41:50,efectivo,760.0,aprobado,REF-8752D794
P-4C937088A5,V-77EA7F9E58,2026-09-11 18:41:50,efectivo,108.0,aprobado,REF-481714A9
P-68D3491870,V-D16AF51BFA,2026-09-11 18:41:50,efectivo,2520.0,aprobado,REF-EB214CD5
P-7C7FE3978E,V-3C7A7FCF1C,2026-09-11 18:41:51,efectivo,275.0,aprobado,REF-B83144C3
P-971BFDA758,V-3B9D9FDC20,2026-09-11 18:41:52,tarjeta,1140.0,aprobado,REF-A9F0E551
P-B7B04E6A7B,V-59D4767FA9,2026-09-11 18:41:52,tarjeta,42.0,aprobado,REF-A206FC2B
P-0193FE0438,V-A6AD110372,2026-09-11 18:41:53,transferencia,165.0,pendiente,REF-FFB17F76
P-4B3DD86834,V-FE9B104F0E,2026-09-11 18:41:53,vale,1260.0,aprobado,REF-E091F465
P-60EF454BD6,V-6DDB6ECAF4,2026-09-11 18:41:54,vale,42.0,aprobado,REF-B07DB7A0
P-2F8E692222,V-E74CB54DB0,2026-09-11 18:41:54,tarjeta,110.0,pendiente,REF-25814E3D
P-05617E60A6,V-5332299F1C,2026-09-11 18:41:55,efectivo,180.0,aprobado,REF-4063EC01
P-E69C9448D2,V-56535CEFC5,2026-09-11 18:41:56,tarjeta,2340.0,aprobado,REF-9841EB8B
P-4B16A246AC,V-78FF1F8B2E,2026-09-11 18:41:57,transferencia,2100.0,pendiente,REF-DD34EF48
P-41F4DFE510,V-59EDF8A1AC,2026-09-11 18:41:57,efectivo,42.0,aprobado,REF-3EBB284B
P-7B77F4D75C,V-703BD1B218,2026-09-11 18:41:58,transferencia,140.0,aprobado,REF-5C05F54A
P-CF0BB06F1C,V-2FFBFBA631,2026-09-11 18:41:58,efectivo,1560.0,aprobado,REF-F423C9F1
P-C2B81597D6,V-F01C8BA1F6,2026-09-11 18:41:59,vale,1520.0,aprobado,REF-2660E4E1
P-114401CBF1,V-095CA0EAE8,2026-09-11 18:42:00,tarjeta,55.0,aprobado,REF-7374E53E
P-6DF60F41DE,V-FD888EBA02,2026-09-11 18:42:00,transferencia,168.0,aprobado,REF-C60C40F9
P-3EBBDA6A69,V-5B035CD3BC,2026-09-11 18:42:01,transferencia,96.0,pendiente,REF-9C280052
P-B9A90CB012,V-CF023D79A7,2026-09-11 18:42:02,vale,84.0,aprobado,REF-959E7084
P-4DF2CF9CB7,V-D0EDD39278,2026-09-11 18:42:02,efectivo,2280.0,pendiente,REF-599A0212
P-CE088C3DD9,V-57F9DF14F7,2026-09-11 18:42:03,transferencia,48.0,aprobado,REF-6020BF75
P-9698CDCCD7,V-4E848970A6,2026-09-11 18:42:03,vale,180.0,pendiente,REF-21D8FEB4
P-739E656C42,V-78422987B8,2026-09-11 18:42:04,vale,330.0,aprobado,REF-47B01CFD
P-69E6946E7D,V-B3F3ADA641,2026-09-11 18:42:04,efectivo,32.0,aprobado,REF-95A8996D
P-D55693EAFE,V-C6D07DF8C9,2026-09-11 18:42:05,efectivo,288.0,pendiente,REF-B1412532
P-5D7C224463,V-884B7BB6C7,2026-09-11 18:42:05,tarjeta,84.0,pendiente,REF-0F9B418C
P-8F1B6270C1,V-659C299CF3,2026-09-11 18:42:06,transferencia,2280.0,aprobado,REF-4F9F3E7C
P-0833D6E9A1,V-BA785D4BD0,2026-09-11 18:42:07,tarjeta,225.0,aprobado,REF-33199CC2
P-9961A2CEDA,V-00B2134D42,2026-09-11 18:42:07,vale,140.0,aprobado,REF-9DAE7981
P-70454BBDBC,V-6128104912,2026-09-11 18:42:08,vale,1680.0,pendiente,REF-7063F1F3
P-D1AA567E76,V-CBF25D9E2D,2026-09-11 18:42:09,efectivo,96.0,aprobado,REF-F0B05950
P-C1E7D6A6FF,V-E992F38855,2026-09-11 18:42:09,transferencia,1950.0,aprobado,REF-1458D26A
P-0CA9E35DC7,V-D888E8F2D8,2026-09-11 18:42:10,tarjeta,18.0,pendiente,REF-5A4FD149
P-AB7AB25DD5,V-BF31450FDE,2026-09-11 18:42:10,tarjeta,760.0,pendiente,REF-6FCA8A2B
P-0D83DA096E,V-CC8C1ACFB6,2026-09-11 18:42:11,transferencia,55.0,aprobado,REF-3E154866
P-0ACA0E4D21,V-A8044C698D,2026-09-11 18:42:11,efectivo,192.0,aprobado,REF-CA35E0AD
P-A1232008D3,V-840FF4E8D6,2026-09-11 18:42:12,transferencia,1170.0,aprobado,REF-A13B9089
P-861660E875,V-385377BF56,2026-09-11 18:42:12,tarjeta,36.0,pendiente,REF-7339A7E5
P-88140FAC8C,V-0E808EA840,2026-09-11 18:42:13,tarjeta,1560.0,pendiente,REF-78485FE8
P-B76EB63A2D,V-40C03517BB,2026-09-11 18:42:13,efectivo,390.0,aprobado,REF-80F1DF0A
P-89C569AE6E,V-A3BEA25D13,2026-09-11 18:42:14,vale,380.0,pendiente,REF-37CECD84
P-7A94A7D72C,V-BFD49B016E,2026-09-11 18:42:15,transferencia,2520.0,aprobado,REF-5FCB0C60
P-FA9041332E,V-9A23A8055C,2026-09-11 18:42:15,efectivo,126.0,pendiente,REF-953E4CAE
P-714E3D2996,V-16AF7C659D,2026-09-11 18:42:16,vale,45.0,aprobado,REF-482A68A1
P-79B6771BF2,V-1EB65F6AB8,2026-09-11 18:42:16,tarjeta,96.0,pendiente,REF-91CF18DE
P-C536F8D704,V-77C5E2119C,2026-09-11 18:42:17,tarjeta,48.0,aprobado,REF-9A160C43
P-5BF3C62F8A,V-3791A644C2,2026-09-11 18:42:18,tarjeta,160.0,aprobado,REF-F4F07CB4
P-B8C259B791,V-1B812405F8,2026-09-11 18:42:18,efectivo,54.0,aprobado,REF-5F2529D8
P-8FBB4D7087,V-95B6A06B94,2026-09-11 18:42:19,efectivo,55.0,pendiente,REF-CA273C4E
P-89B95211C3,V-8CABBF22C9,2026-09-11 18:42:19,tarjeta,128.0,aprobado,REF-6F8752A9
P-8EC27D22DC,V-B4C0AEE4B9,2026-09-11 18:42:20,vale,126.0,pendiente,REF-41769DEC
P-410FA3249C,V-D0DC89972A,2026-09-11 18:42:20,vale,168.0,aprobado,REF-18E49A6B
P-3C97AF07DD,V-08E71BF4D3,2026-09-11 18:42:21,transferencia,168.0,aprobado,REF-56D767AF
P-51C9EF60E8,V-C234C8E2A4,2026-09-11 18:42:21,transferencia,780.0,aprobado,REF-06EBA39D
P-EFE8B1A86A,V-2EA7306109,2026-09-11 18:42:22,efectivo,760.0,aprobado,REF-33D9EEF3
P-C51BD48019,V-2282C044FC,2026-09-11 18:42:22,efectivo,2280.0,aprobado,REF-B27C9860
P-F812FCF441,V-7458A23011,2026-09-11 18:42:23,tarjeta,96.0,pendiente,REF-F01D1DDB
P-B593886E01,V-AD1F6CEEFB,2026-09-11 18:42:24,transferencia,1170.0,aprobado,REF-FA758C7C
P-49F7FF1E3F,V-B848BDABEB,2026-09-11 18:42:24,transferencia,2520.0,pendiente,REF-99149D7C
P-E406E36540,V-6FB591891A,2026-09-11 18:42:25,transferencia,2520.0,pendiente,REF-57EBE6A4
P-84D6DF9212,V-BB603E56FD,2026-09-11 18:42:26,efectivo,168.0,pendiente,REF-78DC576B
P-8E2A8B758B,V-57D25293EB,2026-09-11 18:42:26,vale,1680.0,aprobado,REF-AF1A34E7
P-3A6B34A81F,V-A9EB7FCAF2,2026-09-11 18:42:27,transferencia,135.0,pendiente,REF-F03FC8FB
P-6064F0BC72,V-D9AB510D23,2026-09-11 18:42:28,tarjeta,108.0,aprobado,REF-E8DFA260
P-FE837F2641,V-282017ECFC,2026-09-11 18:42:28,tarjeta,225.0,aprobado,REF-CBF145D4
P-73FC2092C6,V-883A1E1C8E,2026-09-11 18:42:29,tarjeta,1260.0,aprobado,REF-9FA4CF2D
P-83512E082E,V-5CABE4925D,2026-09-11 18:42:30,tarjeta,56.0,aprobado,REF-D1AAF700
P-B5750D41BB,V-3A2FF05FF5,2026-09-11 18:42:30,tarjeta,1950.0,aprobado,REF-1B02CAF9
P-DA8C3DB1C2,V-5D4CA2AB8B,2026-09-11 18:42:31,efectivo,128.0,aprobado,REF-A25496F3
P-25365051EA,V-F0F6BD1875,2026-09-11 18:42:32,transferencia,180.0,aprobado,REF-BE364630
P-31028BFECF,V-FD2050E217,2026-09-11 18:42:32,vale,96.0,aprobado,REF-2755CC34
P-60B2A30F47,V-927C398A70,2026-09-11 18:42:32,vale,1950.0,aprobado,REF-122D2E3E
P-3E0BBBBD0E,V-F7E024C80C,2026-09-11 18:42:33,vale,84.0,pendiente,REF-F7968639
P-310CBA08DF,V-47932BF603,2026-09-11 18:42:34,tarjeta,1900.0,aprobado,REF-0A6267A7
P-BECDDA4447,V-D6865B6F74,2026-09-11 18:42:34,vale,45.0,pendiente,REF-10DC3E30
P-4057F4A73D,V-58A7A7F01F,2026-09-11 18:42:35,transferencia,28.0,aprobado,REF-315E49EC
P-1EE877FC09,V-0D608B67AD,2026-09-11 18:42:36,tarjeta,2520.0,pendiente,REF-6CE2C9EF
